Tweet_Id,Text,Name,Screen_Name,Created_At,Favorites,Retweets,Language,Client,Tweet_Type,Media_Type,URLs,Hashtags,Mentions
450552748812296192,29 Mar 2014: Water - 48.0F / 8.9C; Air - 48.0F / 8.9C. 2 Lovely scratch races won by Angela and Cameron,Serps Swimming Club,SerpsSwimClub,Mon Mar 31 08:38:40 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
450552776209498112,"30 Mar 2014: Water - 49.0F / 9.4C; Air - 49.0F / 9.4C. Clocks went forward, sun came out, swimmers swam, swans swannned",Serps Swimming Club,SerpsSwimClub,Mon Mar 31 08:38:47 +0000 2014,0,1,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
450553153466171392,"31 Mar 2014: Water - 50.0F / 10.0C; Air - 50.0F / 10.0C. JCR talked, Rod temperatured, Frances laughed, George wore his awful trunks",Serps Swimming Club,SerpsSwimClub,Mon Mar 31 08:40:17 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
450912005906776064,01 Apr 2014: Water - 50.5F / 10.3C; Air - 54.0F / 12.2C. Gorgeous morning. This date last year water was 32,Serps Swimming Club,SerpsSwimClub,Tue Apr 01 08:26:14 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
451274905351618560,"02 Apr 2014: Water - 523.0F / 272.8C; Air - 50.0F / 10.0C. Rod is doing sterling work for the club, well deserves his committee place",Serps Swimming Club,SerpsSwimClub,Wed Apr 02 08:28:16 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
451296510018617344,"02 Apr 2014: Water - 52.0F / 11.1C; Air - 50.0F / 10.0C. Rod is doing sterling work for the club, well deserves his committee place",Serps Swimming Club,SerpsSwimClub,Wed Apr 02 09:54:07 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
451639263801901057,"03 Apr 2014: Water - 53.0F / 11.7C; Air - 54.0F / 12.2C. Drizzle cake from Paddy. I was silent for more than 1 minute, smiles from all",Serps Swimming Club,SerpsSwimClub,Thu Apr 03 08:36:06 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
452029179677409280,04 Apr 2014: Water - 54.0F / 12.2C; Air - 54.0F / 12.2C. Stimulating discussion yesterday about F &amp; C. What\'s the next subject?,Serps Swimming Club,SerpsSwimClub,Fri Apr 04 10:25:29 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
452374325476487168,05 Apr 2014: Water - 52.0F / 11.1C; Air - 53.0F / 11.7C. Maggs Races. Worthy winners were Luckhurst junior and Journalist Rod,Serps Swimming Club,SerpsSwimClub,Sat Apr 05 09:16:58 +0000 2014,0,2,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
452872908336283648,07 Apr 2014: Water - 52.0F / 11.1C; Air - 48.0F / 8.9C. Temp guesses as I am at the Quack\'s hoping to survive for another day or two,Serps Swimming Club,SerpsSwimClub,Sun Apr 06 18:18:09 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
453057856586399744,07 Apr 2014: Water - 52.0F / 11.1C; Air - 48.0F / 8.9C. Big drama at Serps yesterday. Does anybody have more news?,Serps Swimming Club,SerpsSwimClub,Mon Apr 07 06:33:05 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
453469656511418368,08 Apr 2014: Water - 52.0F / 11.1C; Air - 44.0F / 6.7C. Marcus Aurelius said those that mocketh the Tweeter shall be severely castigated,Serps Swimming Club,SerpsSwimClub,Tue Apr 08 09:49:25 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
453811434540261376,"09 Apr 2014: Water - 52.0F / 11.1C; Air - 46.0F / 7.8C. Usual tourist question Is it cold? usual Serps answer, no its heated",Serps Swimming Club,SerpsSwimClub,Wed Apr 09 08:27:32 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
454172781488652288,10 Apr 2014: Water - 53.0F / 11.7C; Air - 51.0F / 10.6C. The flowers that bloom in the Spring tra la having nothing to do with the case,Serps Swimming Club,SerpsSwimClub,Thu Apr 10 08:23:23 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
454905140148191232,"12 Apr 2014: Water - 57.0F / 13.9C; Air - 58.0F / 14.4C. Alan Lacy\'s breaststroke race Volker was first Haydn was last, others finished",Serps Swimming Club,SerpsSwimClub,Sat Apr 12 08:53:31 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
455278414124306432,13 Apr 2014: Water - 54.0F / 12.2C; Air - 50.0F / 10.0C. 300 yard marker buoy just repainted. Many swimmers enjoyed a sunny breakfast,Serps Swimming Club,SerpsSwimClub,Sun Apr 13 09:36:47 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
455632748058017792,14 Apr 2014: Water - 54.0F / 12.2C; Air - 50.0F / 10.0C. Volker and Sara W spoke English together. Sara showed her Marathon blister,Serps Swimming Club,SerpsSwimClub,Mon Apr 14 09:04:47 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
456002154470592512,"15 Apr 2014: Water - 54.0F / 12.2C; Air - 46.0F / 7.8C. Bon jour, buenas dias, konishi wa, buon giorno, guten morgen, hello all swimmers",Serps Swimming Club,SerpsSwimClub,Tue Apr 15 09:32:40 +0000 2014,1,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
456419094418702337,"16 Apr 2014: Water - 54.0F / 12.2C; Air - 48.0F / 8.9C. Mark F-W went for a wet walk, wetsuiters have arrived, President Norm swam",Serps Swimming Club,SerpsSwimClub,Wed Apr 16 13:09:26 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
456728160592470016,17 Apr 2014: Water - 55.0F / 12.8C; Air - 49.0F / 9.4C. So much to say so little space. Ray G was complimentary about my swimming,Serps Swimming Club,SerpsSwimClub,Thu Apr 17 09:37:33 +0000 2014,0,1,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
457077968394006528,"18 Apr 2014: Water - 55.0F / 12.8C; Air - 49.0F / 9.4C. Easter, enjoy Bach\'s Matthew Passion one of the great musical works of genius",Serps Swimming Club,SerpsSwimClub,Fri Apr 18 08:47:34 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
457442132622864384,"19 Apr 2014: Water - 54.0F / 12.2C; Air - 48.0F / 8.9C. Tony Cuthbert memorial scratch race, won by Cameron, prizes from Saundra",Serps Swimming Club,SerpsSwimClub,Sat Apr 19 08:54:37 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
457516959316594688,19 Apr 2014: Water - 54.0F / 12.2C; Air - 49.0F / 9.4C. Easter I am away till Tuesday. I hope you enjoy the tranquility. I will,Serps Swimming Club,SerpsSwimClub,Sat Apr 19 13:51:58 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
458189489182375936,21 Apr 2014: Water - 54.0F / 12.2C; Air - 49.0F / 9.4C. Away for the weekend so off to practice Ray\'s exercises. See you Tuesday,Serps Swimming Club,SerpsSwimClub,Mon Apr 21 10:24:21 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
458520862799704064,"22 Apr 2014: Water - 55.0F / 12.8C; Air - 53.0F / 11.7C. Ros doing excellent warden work, Alix is back from USA, hot x buns from me",Serps Swimming Club,SerpsSwimClub,Tue Apr 22 08:21:07 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
458884082861367296,"23 Apr 2014: Water - 55.0F / 12.8C; Air - 53.0F / 11.7C. Such a gorgeous morning, sorry I was not there to greet you all",Serps Swimming Club,SerpsSwimClub,Wed Apr 23 08:24:25 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
459249450192752640,24 Apr 2014: Water - 56.0F / 13.3C; Air - 54.0F / 12.2C. Merlin said: Journalists give the facts but not necessarily the truth,Serps Swimming Club,SerpsSwimClub,Thu Apr 24 08:36:16 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
459607382516301824,25 Apr 2014: Water - 54.0F / 12.2C; Air - 46.0F / 7.8C. Male and female confusion about which black Long Johns belonged to whom,Serps Swimming Club,SerpsSwimClub,Fri Apr 25 08:18:33 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
459978600742412288,26 Apr 2014: Water - 54.0F / 12.2C; Air - 54.0F / 12.2C. Eliza won Ron\'s race. Compliments paid to Stuart on the elegance of his stroke,Serps Swimming Club,SerpsSwimClub,Sat Apr 26 08:53:39 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
460372833596489728,27 Apr 2014: Water - 54.0F / 12.2C; Air - 53.0F / 11.7C. Lovely photo of the Gooselets with their loving parents from John Tierney,Serps Swimming Club,SerpsSwimClub,Sun Apr 27 11:00:11 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
460697348507963392,28 Apr 2014: Water - 55.0F / 12.8C; Air - 50.0F / 10.0C. Frances\'s daughter\'s birthday cake was delicious. Stuart smiled yet again,Serps Swimming Club,SerpsSwimClub,Mon Apr 28 08:29:41 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
461539949276594177,30 Apr 2014: Water - 56.0F / 13.3C; Air - 56.0F / 13.3C. Lovely sunny day lots of lovely swimmers some in rubber,Serps Swimming Club,SerpsSwimClub,Wed Apr 30 16:17:53 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
461539972802445312,29 Apr 2014: Water - 56.0F / 13.3C; Air - 52.0F / 11.1C. Alix Christie\'s book Guthenberg\'s Apprentice is brilliant. A must read,Serps Swimming Club,SerpsSwimClub,Wed Apr 30 16:17:59 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
461854463415037952,"01 May 2014: Water - 57.0F / 13.9C; Air - 55.0F / 12.8C. Great buoy work by Andy, Dani and Rod. Give them a big thank you when you can",Serps Swimming Club,SerpsSwimClub,Thu May 01 13:07:39 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
462147707063529472,02 May 2014: Water - 56.0F / 13.3C; Air - 52.0F / 11.1C. Question? Is it difficult to pee while swimming some find is easy others don\'t,Serps Swimming Club,SerpsSwimClub,Fri May 02 08:32:54 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
462512117477031936,03 May 2014: Water - 54.0F / 12.2C; Air - 4.0F / -15.6C. Clare wins Mike Olizar\'s race. Dierdre gets big mention in the Wall Street Jnl,Serps Swimming Club,SerpsSwimClub,Sat May 03 08:40:56 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
463602187302879233,06 May 2014: Water - 58.0F / 14.4C; Air - 58.0F / 14.4C. Deirdre wardened Julian and Anisa are back Jeremy Cav has a cracked rib,Serps Swimming Club,SerpsSwimClub,Tue May 06 08:52:29 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
463971964621561856,07 May 2014: Water - 58.0F / 14.4C; Air - 56.0F / 13.3C. Gordon sang a song but nobody applauded. Rod made some excellent teas,Serps Swimming Club,SerpsSwimClub,Wed May 07 09:21:51 +0000 2014,0,1,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
464335088172691456,08 May 2014: Water - 58.0F / 14.4C; Air - 51.0F / 10.6C. The general bonhomie and conversation made up for the pretty horrible weather,Serps Swimming Club,SerpsSwimClub,Thu May 08 09:24:46 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
464689346772488192,09 May 2014: Water - 58.0F / 14.4C; Air - 51.0F / 10.6C. Excellent service from the NHS so hopefully soon my new hip will be in place,Serps Swimming Club,SerpsSwimClub,Fri May 09 08:52:28 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
465425811890503680,11 May 2014: Water - 56.0F / 13.3C; Air - 50.0F / 10.0C. Bleak Westerly wind did not deter swimmers enthusiasm for activity and breakfast,Serps Swimming Club,SerpsSwimClub,Sun May 11 09:38:55 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
465818912576516096,"12 May 2014: Water - 55.0F / 12.8C; Air - 47.0F / 8.3C. Visited the Matisse Exhibition at Tate Modern, well work a visit",Serps Swimming Club,SerpsSwimClub,Mon May 12 11:40:57 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
466138614389571584,"13 May 2014: Water - 56.0F / 13.3C; Air - 50.0F / 10.0C. Convoluted conversation about the size of balls In Hawick, not sure why",Serps Swimming Club,SerpsSwimClub,Tue May 13 08:51:20 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
466140278379020289,Andrew Fuller wins Carter\'s Quarter: http://t.co/8Skcy4rM8p http://t.co/ULVuyEwcAh,Serps Swimming Club,SerpsSwimClub,Tue May 13 08:57:57 +0000 2014,1,1,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,Photo,1,0,0
466869492019376128,14 May 2014: Water - 57.0F / 13.9C; Air - 50.0F / 10.0C. Sailing with Tony and Jane winners of boat day raffle at Xmas dinner,Serps Swimming Club,SerpsSwimClub,Thu May 15 09:15:35 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
466869766549155841,15 May 2014: Water - 58.0F / 14.4C; Air - 50.0F / 10.0C. Gorgeous sunny day Rob splashed me wonderful cake from new member Fiona,Serps Swimming Club,SerpsSwimClub,Thu May 15 09:16:41 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
467219387167309826,16 May 2014: Water - 60.0F / 15.6C; Air - 59.0F / 15.0C. 60 and rising like the wetsuiters The three unmentionables splashed me,Serps Swimming Club,SerpsSwimClub,Fri May 16 08:25:57 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
467593025972363264,17 May 2014: Water - 62.0F / 16.7C; Air - 62.0F / 16.7C. Alan. Titmuss race won by Rob O and john Reid Vet,Serps Swimming Club,SerpsSwimClub,Sat May 17 09:10:39 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
467969483039322112,18 May 2014: Water - 65.0F / 18.3C; Air - 65.0F / 18.3C. 23 years marriage for Rob and Mrs Rob. George\'s girls swam for 1 hour,Serps Swimming Club,SerpsSwimClub,Sun May 18 10:06:33 +0000 2014,1,2,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
468309515059097600,19 May 2014: Water - 65.0F / 18.3C; Air - 59.0F / 15.0C. Deeley hit Mark FW\'s nose. Frances ticked off some wetsuiters. Rod rodded,Serps Swimming Club,SerpsSwimClub,Mon May 19 08:37:43 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
468671157324238848,20 May 2014: Water - 65.0F / 18.3C; Air - 59.0F / 15.0C. Deirdre wardened beautifully. Hawick Balls from Laura much enjoyed. Thanks,Serps Swimming Club,SerpsSwimClub,Tue May 20 08:34:46 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
469065244011425792,21 May 2014: Water - 65.0F / 18.3C; Air - 59.0F / 15.0C. Dani got technical but although nobody understood we were all impressed,Serps Swimming Club,SerpsSwimClub,Wed May 21 10:40:43 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
469398226727337984,22 May 2014: Water - 65.0F / 18.3C; Air - 60.0F / 15.6C. George got debagged twice Tori swam very elegantly algae building rapidly,Serps Swimming Club,SerpsSwimClub,Thu May 22 08:43:52 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
469787535053692928,"23 May 2014: Water - 64.0F / 17.8C; Air - 60.0F / 15.6C. In Rod\'s absence Sam Mound made me some tea, very nice it was too",Serps Swimming Club,SerpsSwimClub,Fri May 23 10:30:51 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
470127371765706752,24 May 2014: Water - 63.0F / 17.2C; Air - 56.0F / 13.3C. Haydn won the Bill Phipps race in very wet conditions with cake made by  Rosie,Serps Swimming Club,SerpsSwimClub,Sat May 24 09:01:14 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
470522154396958720,25 May 2014: Water - 62.0F / 16.7C; Air - 143.6F / 62.0C. Lovely to be Serpside on a Sunday morning Good luck to Dorney swimmers tomorrow,Serps Swimming Club,SerpsSwimClub,Sun May 25 11:09:58 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
471216263457685504,27 May 2014: Water - 61.0F / 16.1C; Air - 56.0F / 13.3C. Somebody has broken the thermometer so I have ordered a new one,Serps Swimming Club,SerpsSwimClub,Tue May 27 09:08:06 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
471578149730668544,28 May 2014: Water - 60.0F / 15.6C; Air - 56.0F / 13.3C. Well done to Vanessa for her qualifying swim. New thermometer tomorrow,Serps Swimming Club,SerpsSwimClub,Wed May 28 09:06:07 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
472072407751360513,"29 May 2014: Water - 60.0F / 15.6C; Air - 58.0F / 14.4C. New thermometer is useless, Collective noun for wetsuiters could be Too Many",Serps Swimming Club,SerpsSwimClub,Thu May 29 17:50:07 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
472294686242390016,"30 May 2014: Water - 61.0F / 16.1C; Air - 58.0F / 14.4C. Flora, Andy and Bee qualified, Steve Newells\' thermometer recorded the temp",Serps Swimming Club,SerpsSwimClub,Fri May 30 08:33:22 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
472671009389412352,"31 May 2014: Water - 62.0F / 16.7C; Air - 64.0F / 17.8C. Relay race won by G,T,S, and M. Sun was out so were the Triathletes",Serps Swimming Club,SerpsSwimClub,Sat May 31 09:28:45 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
473034268638453761,01 Jun 2014: Water - 62.0F / 16.7C; Air - 64.0F / 17.8C. New green thermometer givers exactly same temp as official Triathlon measurement,Serps Swimming Club,SerpsSwimClub,Sun Jun 01 09:32:12 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
473162961788624897,Tankards all round: http://t.co/rvCUMNgbXB http://t.co/2pPbwJwGFr,Serps Swimming Club,SerpsSwimClub,Sun Jun 01 18:03:35 +0000 2014,1,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,Photo,1,0,0
473163608353169408,Breaking News: http://t.co/vwtET6gsUH http://t.co/NilswZabkf,Serps Swimming Club,SerpsSwimClub,Sun Jun 01 18:06:09 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,Photo,1,0,0
473380920553385985,02 Jun 2014: Water - 64.0F / 17.8C; Air - 62.0F / 16.7C. Noe the triathlon excitement is over we real swimmers can get back to work,Serps Swimming Club,SerpsSwimClub,Mon Jun 02 08:29:41 +0000 2014,1,1,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
473740894731247616,03 Jun 2014: Water - 64.0F / 17.8C; Air - 61.0F / 16.1C. Some of us were lucky enough to share Mark and Theresa\'s happy day last Saturda,Serps Swimming Club,SerpsSwimClub,Tue Jun 03 08:20:05 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
474106725604540416,"04 Jun 2014: Water - 64.0F / 17.8C; Air - 58.0F / 14.4C. Excellent Thames swim last night, Ted has offered to do the temp in my absence",Serps Swimming Club,SerpsSwimClub,Wed Jun 04 08:33:46 +0000 2014,1,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
474468547587227648,05 Jun 2014: Water - 64.0F / 17.8C; Air - 58.0F / 14.4C. Isabel misread my all Serps email and then turned me down for a quickie,Serps Swimming Club,SerpsSwimClub,Thu Jun 05 08:31:31 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
474838428388179968,06 Jun 2014: Water - 63.0F / 17.2C; Air - 54.0F / 12.2C. D Day remembered. Temperature disagreements continue despite new thermometer,Serps Swimming Club,SerpsSwimClub,Fri Jun 06 09:01:18 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478482752468443137,"07 Jun 2014: Water - 64.0F / 17.8C; Air - 62.0F / 16.7C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:22:32 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478482863126745088,"08 Jun 2014: Water - 64.0F / 17.8C; Air - 66.0F / 18.9C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:22:59 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478482965358735360,"09 Jun 2014: Water - 64.0F / 17.8C; Air - 76.0F / 24.4C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:23:23 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478483115703545856,"10 Jun 2014: Water - 66.0F / 18.9C; Air - 72.0F / 22.2C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:23:59 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478483269730975744,"11 Jun 2014: Water - 68.0F / 20.0C; Air - 86.0F / 30.0C. Scorching!I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:24:35 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478483386177421312,"12 Jun 2014: Water - 68.0F / 20.0C; Air - 82.0F / 27.8C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:25:03 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478483479630712832,"13 Jun 2014: Water - 70.0F / 21.1C; Air - 76.0F / 24.4C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:25:25 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478483615182245888,"14 Jun 2014: Water - 66.0F / 18.9C; Air - 62.0F / 16.7C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:25:58 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478483754617696256,"15 Jun 2014: Water - 68.0F / 20.0C; Air - 64.0F / 17.8C. I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:26:31 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
478485867565416448,16 Jun 2014: Water - 68.0F / 20.0C; Air - 57.0F / 13.9C. Back from Scotland where the water is colder but no algae. Paddy\'s birthday,Serps Swimming Club,SerpsSwimClub,Mon Jun 16 10:34:55 +0000 2014,0,0,English,"<a href=""http://serpentineswimmingclub.com/"" rel=""nofollow"">Serps Website</a>",Tweet,,0,0,0
